Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Arab World,ARB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.64403455,3.668390833,3.701603029,3.739347744,3.782638215,3.830595797,3.894462748,3.980061564,4.081816802,4.1863553,4.270910792,4.339113743,4.410690327,4.517990548,4.63302594
Argentina,ARG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.40210318,10.51609404,10.64233466,10.76715738,10.89414213,11.03152167,11.16881432,11.30712476,11.46365152,11.63253919,11.79343399,11.91862078,12.03408001,12.2030218,12.41600415
Armenia,ARM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.72475724,10.64489242,10.66015632,10.70838571,10.77672903,10.92381411,11.14486556,11.41717555,11.71168927,12.04533171,12.34328153,12.60019472,12.91515823,13.21104589,13.7027692
Aruba,ABW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.489229724,9.850863034,10.25957244,10.69351339,11.1519021,11.64040716,12.16319843,12.71676574,13.31084636,13.94196645,14.57674778,15.12951152,15.70020968,16.36904348,17.05632232
Australia,AUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.52928938,13.79881471,14.088046,14.36632441,14.63439339,14.899458,15.1508163,15.38761302,15.64096761,15.94506378,16.33872028,16.74918736,17.07503205,17.38402497,17.73001592
Austria,AUT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.65924497,17.73606711,17.94970493,18.19944605,18.38805637,18.4613708,18.49991568,18.61032967,18.76258285,18.94029936,19.16978884,19.46285272,19.78975092,20.16401968,20.60640318
Azerbaijan,AZE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.887884578,5.742814237,5.678362314,5.684482854,5.715736811,5.794962498,5.946403014,6.140135594,6.368876742,6.627641135,6.883368543,7.146682837,7.52651403,8.010548732,8.555767129
"Bahamas, The",BHS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.156751094,9.405507776,9.637001141,9.849638346,10.04007345,10.209902,10.36488337,10.5142323,10.66759184,10.82436286,10.97641226,11.09195127,11.25211772,11.49795777,11.77585395
Bahrain,BHR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.150474266,2.235176444,2.302756797,2.455689336,2.625399132,2.588763553,2.537485905,2.612019609,2.772388691,3.004468353,3.278892465,3.464160635,3.498952368,3.638004403,3.853399571
Bangladesh,BGD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.209254661,4.343773542,4.489055874,4.626843073,4.756567531,4.902601422,5.072238343,5.258889051,5.458144023,5.662558371,5.83513578,5.973813331,6.135157652,6.320548054,6.498462996
Barbados,BRB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.81789942,11.95140853,12.13902054,12.36904183,12.63310676,12.92161009,13.20308658,13.51585282,13.88120501,14.29567135,14.77096039,15.26210674,15.69878647,16.09341352,16.55022259
Belarus,BLR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.94548682,13.7427575,13.73977585,13.84393266,14.05726399,14.31376685,14.54027547,14.79764795,15.05115331,15.37194504,15.73378581,16.06976916,16.5067849,17.06197453,17.66656405
Belgium,BEL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.11726346,17.25106051,17.48942923,17.72038165,17.96215098,18.16370947,18.35666618,18.58490343,18.808621,19.02983808,19.22402019,19.45205205,19.76719276,20.14527495,20.55808093
Belize,BLZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.986947493,3.973443162,3.976807191,3.995439471,4.027971828,4.076102971,4.131147091,4.194382927,4.2741629,4.375130401,4.485538425,4.598497773,4.708330333,4.841336348,5.023838838
Benin,BEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.06378658,3.06346378,3.057982197,3.052923551,3.046304564,3.037626001,3.031443878,3.027846024,3.028280519,3.033271246,3.039964518,3.04703492,3.062531231,3.087881331,3.118147038
Bermuda,BMU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.4624287,13.94421998,14.46909468,15.02906085,15.58186025,16.10689609,16.64578359,17.16618039,17.67401419,18.23279829,18.82280762,19.44453038,20.14177935,20.91177471,21.74390631
Bhutan,BTN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.114860782,5.212108653,5.310203345,5.410996963,5.516753633,5.633268433,5.762529651,5.83666795,5.866662981,5.927965127,6.018005055,6.126638824,6.245754177,6.36869981,6.494239913
Bolivia,BOL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.452201826,5.491548932,5.531040081,5.55753827,5.567542703,5.579568404,5.601085937,5.626938838,5.658317496,5.696375979,5.653597389,5.520764454,5.479080585,5.550466735,5.641474497
Bosnia and Herzegovina,BIH,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.11450368,15.45365563,15.87130752,16.32295806,16.7737639,17.25351747,17.77183895,18.3388809,18.97601122,19.64568874,20.24271754,20.67769266,21.10326941,21.64242389,22.23023886
Botswana,BWA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.398585566,3.398134924,3.40830113,3.433250844,3.485311531,3.561111129,3.639694457,3.714684524,3.783956704,3.845553524,3.890454072,3.869031941,3.880152048,3.969669119,4.035894094
Brazil,BRA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.666886093,6.882000293,7.114766689,7.370284831,7.65357587,7.956807324,8.268573953,8.591652915,8.927850215,9.273074349,9.598664876,9.91109991,10.25178478,10.63363147,11.04918449
British Virgin Islands,VGB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.891492475,6.142459073,6.337123085,6.535556011,6.725926825,6.870063048,7.178700041,7.61644087,7.835357936,8.050666996,8.325142388,8.575887013,8.857224875,9.202257278,9.623521066
Brunei Darussalam,BRN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.434845998,3.483700707,3.591484787,3.751440898,3.940367198,4.156802929,4.403083515,4.678560535,4.975908472,5.288357278,5.613501012,5.923020983,6.201776799,6.51107913,6.867845994
Bulgaria,BGR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.14722857,18.51908361,18.94926803,19.35469395,19.77573872,20.20978146,20.57605163,20.86995578,21.17088797,21.47945894,21.6867893,21.70322174,21.69729722,21.83243834,22.03033626
Burkina Faso,BFA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.700275424,2.700846146,2.696254145,2.669989148,2.629435944,2.59648429,2.573497381,2.559485689,2.554807917,2.559186698,2.568841549,2.579178143,2.594655476,2.620712978,2.651772081
Burundi,BDI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.273873642,2.256462198,2.240898458,2.228886011,2.212312458,2.223138461,2.269399101,2.316077277,2.360738436,2.401268215,2.435064781,2.46187926,2.485849983,2.510294515,2.531804656
Cabo Verde,CPV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.907956205,4.885652752,4.905606938,4.956220411,5.039959947,5.156583758,5.300607057,5.465272484,5.637934225,5.814290494,5.982655225,6.13617756,6.328729117,6.579454962,6.858178202
Cambodia,KHM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.87951955,3.995270124,4.12078606,4.257618098,4.406940117,4.568735552,4.735418083,4.908836027,5.092075979,5.273077907,5.438736906,5.594714906,5.766954108,5.96118643,6.163704272
Cameroon,CMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.00754787,2.979186231,2.94920899,2.914547899,2.877194373,2.845728614,2.82198108,2.803670631,2.791160646,2.784299204,2.776852366,2.766102616,2.763171982,2.774839408,2.794798684
Canada,CAN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.10940235,14.42968082,14.82069906,15.22868879,15.62324418,16.01019976,16.38810219,16.75821369,17.12968131,17.53185952,17.98540848,18.48225923,18.94074713,19.35811922,19.79959076
Caribbean small states,CSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.651096498,6.817720341,6.992961773,7.168208615,7.361760797,7.585777926,7.836745317,8.10305188,8.319580573,8.587256073,8.919142899,9.174453272,9.434496323,9.758960281,10.11011301
Cayman Islands,CYM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.377228574,5.480474405,5.62259891,5.767624243,5.941606203,6.156466723,6.382675256,6.618062927,6.873620916,7.163545086,7.447095051,7.76379132,8.137837592,8.54144418,8.997750395
Central African Republic,CAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.858147866,1.866453422,1.881204932,1.895412715,1.907009069,1.953850463,2.032007588,2.097523308,2.162039676,2.188553874,2.200620157,2.221767962,2.143696611,2.095277356,2.151072577
Central Europe and the Baltics,CEB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.24194897,15.45068298,15.76436842,16.11428481,16.51819655,16.95828392,17.40430729,17.84581984,18.28005598,18.72235823,19.15447711,19.4932881,19.77611175,20.11221249,20.50292423
Chad,TCD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.233363046,2.18697817,2.142423305,2.100904461,2.07314233,2.059392443,2.051598267,2.04749366,2.046655376,2.04845629,2.047733371,2.047279003,2.055510782,2.07477443,2.10053656
Channel Islands,CHI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.52988274,15.83216713,16.27474458,16.65744618,16.98094656,17.31735743,17.667285,18.00151534,18.30590575,18.58518474,18.86600636,19.1062786,19.34354368,19.6643837,20.02997761
Chile,CHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.997663761,10.20350003,10.42699407,10.67875449,10.95457702,11.24965719,11.54489751,11.81308342,12.06365828,12.32606029,12.62681574,12.95643362,13.30008002,13.69331906,14.13508626
China,CHN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.661471438,8.859168729,9.089201868,9.356268616,9.666198738,10.05342091,10.49079946,10.98096066,11.5162092,12.06136597,12.64523761,13.20574103,13.78193035,14.31607747,14.66526884
Colombia,COL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.84187164,6.057648879,6.293792016,6.544631203,6.818796911,7.109127592,7.388576787,7.65248495,7.913352977,8.190322651,8.464125443,8.71354982,9.006556281,9.375428036,9.778435608
Comoros,COM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.205404101,4.17726957,4.155776709,4.163719086,4.21207234,4.285161873,4.364461449,4.412098016,4.43234101,4.457917714,4.467730082,4.455650964,4.455290654,4.472904689,4.472161066
"Congo, Dem. Rep.",COD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.113791451,3.127551917,3.138285404,3.141702081,3.136601162,3.126979571,3.115308699,3.104224298,3.096875045,3.093294918,3.086076218,3.073628166,3.066046838,3.068356403,3.075577771
"Congo, Rep.",COG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.752700967,2.716485846,2.692497548,2.67643299,2.664634195,2.661095788,2.667851404,2.682016539,2.701473869,2.727750527,2.759174004,2.797562465,2.849859754,2.914610251,2.985593943
Costa Rica,CRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.370133904,7.612683583,7.871574498,8.152661484,8.451278435,8.758969029,9.074876246,9.400027721,9.742219259,10.10547242,10.48509034,10.86537269,11.26206262,11.71884265,12.225156
Cote d'Ivoire,CIV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.305998811,2.36425251,2.435659011,2.525207473,2.554254079,2.519947196,2.496702069,2.483957177,2.481607629,2.488421864,2.496082587,2.507520605,2.532821021,2.568242271,2.608968496
Croatia,HRV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.87755146,17.94820343,18.20046856,18.47659254,18.81223962,19.23112363,19.65811935,20.13544322,20.6682803,21.18221639,21.66617602,22.10066733,22.48470512,22.81536546,23.18777135
Cuba,CUB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.6387608,12.94094865,13.27133689,13.61157905,13.91906121,14.20212275,14.47651046,14.75460731,15.06050418,15.36970537,15.63955025,15.74457805,15.87587773,16.19552864,16.56907974
Curacao,CUW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.93563192,12.37654983,12.77176953,13.13078984,13.51718204,13.92666795,14.35161593,14.79295735,14.25322235,14.1400632,14.92719627,15.3428361,15.79464187,16.28187912,16.78172756
Cyprus,CYP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.31828626,11.55249598,11.77838968,12.01745087,12.26106163,12.49990262,12.73065303,12.95034464,13.16648796,13.38255336,13.61127589,13.85142508,14.07794227,14.32327206,14.61618427
Czechia,CZE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.45900241,15.8988257,16.50004973,17.08215909,17.60549396,18.09687977,18.59515922,19.085882,19.53157934,19.94858774,20.29397364,20.53715417,20.51831065,20.54590056,20.84538368
Denmark,DNK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.55744893,17.07635587,17.60354433,18.05334769,18.41555521,18.70393956,18.94257028,19.18226841,19.44038864,19.71438023,20.00081454,20.24812625,20.40074008,20.60018293,20.86607047
Djibouti,DJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.666696587,3.748428535,3.837351532,3.932985014,4.032391975,4.123685575,4.200151688,4.267232819,4.333779278,4.405814593,4.475073709,4.541056038,4.62735776,4.735748109,4.850811399
Dominica,DMA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.10973954,10.9342756,10.80189532,10.15276483,9.54556435,9.641386167,10.56438695,11.65096027,11.78739851,11.96809098,12.1853403,12.41108896,12.58557608,12.74385247,12.95597009
Dominican Republic,DOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.061859896,5.162281714,5.285529061,5.42818415,5.580257529,5.744229254,5.929267688,6.133047051,6.352801904,6.582826661,6.809970659,7.02934528,7.287133116,7.580861114,7.879475027
Early-demographic dividend,EAR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.86077511,4.922629711,4.992595714,5.068387658,5.161780092,5.275583144,5.403094827,5.544758784,5.699136154,5.864005177,6.013982111,6.122218353,6.25278969,6.435881129,6.625189671
East Asia & Pacific,EAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.800601898,8.974733552,9.188952146,9.432650176,9.703622154,10.02208544,10.36830647,10.74465598,11.15210309,11.57004893,12.01746978,12.4454991,12.88385432,13.3145347,13.64581617
East Asia & Pacific (excluding high income),EAP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.72346432,7.876114343,8.053501053,8.259206525,8.498661715,8.797211353,9.132428516,9.506277339,9.917734276,10.3428213,10.79479256,11.22239557,11.669631,12.10620323,12.42475257
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.696828302,7.848049498,8.024445217,8.229981421,8.470165066,8.77009118,9.109085675,9.489102084,9.90614101,10.33550129,10.79106883,11.22158462,11.67052518,12.10711078,12.42500122
Ecuador,ECU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.842802418,5.975469565,6.107440609,6.263911644,6.448471916,6.639976393,6.825689466,7.003926932,7.194525673,7.407911807,7.561752665,7.670366125,7.850401627,8.092882552,8.343998662
"Egypt, Arab Rep.",EGY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.929865858,3.968255144,4.02277395,4.082748809,4.138553476,4.201294348,4.277004849,4.36669398,4.472257166,4.593528997,4.691181637,4.740911903,4.8284035,4.969685388,5.116295393
El Salvador,SLV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.719120564,6.781402096,6.855106539,6.938657293,7.030190874,7.130822578,7.245089928,7.370138103,7.499580976,7.626362686,7.709730109,7.762443429,7.861630914,8.000318244,8.148615859
Equatorial Guinea,GNQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.384198775,3.335707507,3.291771133,3.258090443,3.250686245,3.268536229,3.29999085,3.342655557,3.391348299,3.441281972,3.482877781,3.52077981,3.567501781,3.623422166,3.68789387
Eritrea,ERI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.660328472,3.712308049,3.774034706,3.825885091,3.88317614,3.932673997,3.963807062,4.000940214,4.034110921,4.067580521,4.091003763,4.100611817,4.116048732,4.150960577,4.202875719
Estonia,EST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.44029153,17.5716414,17.86281884,18.19845598,18.56092881,18.88875196,19.18601602,19.4674154,19.67549053,19.89653469,20.20009484,20.4337978,20.63004619,20.91408255,21.2973321
Eswatini,SWZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.954617011,3.050677941,3.144154072,3.228701139,3.314840548,3.39635767,3.475053447,3.575867439,3.686407093,3.795659537,3.874851758,3.922903613,4.015041227,4.146871287,4.261955558
Ethiopia,ETH,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.743476123,2.783358921,2.827470629,2.86973572,2.908257701,2.935070381,2.953421368,2.977272974,3.005900657,3.038190362,3.069048909,3.093611975,3.124416232,3.17131039,3.229984484
Euro area,EMU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.31269609,18.49538388,18.79309036,19.13162076,19.47127016,19.76865629,20.03136124,20.29737145,20.55664987,20.81996774,21.08366246,21.37302641,21.68670574,22.03124788,22.43914984
Europe & Central Asia,ECS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.53517028,14.59793762,14.79007029,15.0141425,15.26501015,15.52838998,15.77432705,16.0320398,16.29665673,16.58160497,16.86541229,17.11200064,17.39440883,17.7496572,18.12996669
Europe & Central Asia (excluding high income),ECA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.099334784,8.997996947,8.992730301,9.029247829,9.110976629,9.258273038,9.425516434,9.620177062,9.824165219,10.07091964,10.34077242,10.56524993,10.73051185,10.94780553,11.24047988
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.18912622,11.1211392,11.19148206,11.30474781,11.48897764,11.74039055,11.99186721,12.26683673,12.55191956,12.87283257,13.19361485,13.42995835,13.67827949,14.02754391,14.4147179
European Union,EUU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.65719886,17.85467945,18.16443934,18.51061769,18.86567698,19.19275086,19.49040597,19.78687376,20.07808891,20.3750308,20.67265576,20.97218544,21.27561947,21.61436867,22.01290153
Faroe Islands,FRO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.86210154,15.30541995,15.68692687,16.08446649,16.5310731,16.89590641,17.13867434,17.30788369,17.39428616,17.48791991,17.68609814,17.8358349,17.79267186,17.72597257,17.73752471
Fiji,FJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.502267637,4.650880049,4.794252166,4.934509373,5.082256729,5.208376425,5.328906857,5.47733708,5.644366428,5.820857919,5.987072701,6.103668441,6.209281483,6.343048795,6.48697652
Finland,FIN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.25941648,17.82139106,18.44995859,19.07335707,19.66610481,20.20906187,20.68380333,21.14574733,21.61548145,22.06139384,22.49068289,22.87495657,23.22876721,23.57787472,23.89723694
Fragile and conflict affected situations,FCS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.856586459,3.832540746,3.827346612,3.825068367,3.831465643,3.853899129,3.878479985,3.908758565,3.940272554,3.972828274,3.999562125,4.01470131,4.005922801,4.010979156,4.054168673
France,FRA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.78228182,17.05547201,17.48309597,17.92957802,18.38787321,18.85162696,19.28466417,19.67084868,20.03942106,20.41008888,20.7474409,21.05075397,21.37734912,21.74914239,22.1465619
French Polynesia,PYF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.212949959,6.413422295,6.612263282,6.830404674,7.07376419,7.315216687,7.556841078,7.87488865,8.304221889,8.775111232,9.206365124,9.652885,10.17269543,10.72554812,11.3240823
Gabon,GAB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.233262921,4.17815082,4.129835597,4.083042939,4.042105753,4.016875148,4.002916718,3.99443646,3.990837662,3.992603978,3.993065348,3.9954189,4.011338901,4.041832937,4.0825514
"Gambia, The",GMB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.656556437,2.660824631,2.662627695,2.652580224,2.629464715,2.614823183,2.619857214,2.638621392,2.670596992,2.715088952,2.766231002,2.821282297,2.889792033,2.977857702,3.078238579
Georgia,GEO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.75291025,13.61385563,13.66202352,13.85386408,14.02932652,14.14194243,14.2606638,14.37438091,14.51830982,14.70447208,14.88748519,14.98884373,15.0869213,15.31745832,15.63768656
Germany,DEU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.56544535,20.52149813,20.63764943,20.81297611,20.95866869,21.05335368,21.13499618,21.29364051,21.44976139,21.62839331,21.84472812,22.13453737,22.45890638,22.79004395,23.19558717
Ghana,GHA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.379786794,3.369980971,3.356450542,3.34807586,3.350542591,3.358798205,3.369365772,3.385157347,3.407287216,3.436411562,3.468706489,3.506690696,3.56150287,3.631814915,3.708332605
Gibraltar,GIB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.58019713,16.03758686,16.37110119,16.71218082,17.02069302,17.32921594,17.52306253,17.54880346,17.51305446,17.46069758,17.42459846,17.32843171,17.33737487,17.47052937,17.61550001
Greece,GRC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.15788963,19.50738616,19.88909603,20.29151841,20.69706729,21.0794802,21.3988877,21.65633743,21.89663375,22.1273853,22.39343273,22.83895334,23.22817427,23.48299802,23.93976343
Greenland,GRL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.856900617,7.054693892,7.246644827,7.41156902,7.543659765,7.716749076,7.952944114,8.18337465,8.385422704,8.584444761,8.844586703,9.186049624,9.578410623,10.11936162,10.80865695
Grenada,GRD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.635617371,9.713684098,9.77215594,9.851789192,9.952116637,10.0670585,10.20368279,10.36357179,10.54749289,10.75818126,10.98580896,11.22785217,11.5213877,11.8704145,12.23940447
Guam,GUM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.552307059,6.870898206,7.259041487,7.675344121,8.108238763,8.546764946,8.984768637,9.42748792,9.876474909,10.33107139,10.7712848,11.19373359,11.64123986,12.11694438,12.60214451
Guatemala,GTM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.898393892,3.934681328,3.976749886,4.029014116,4.089703142,4.151885614,4.215997409,4.289389672,4.374330875,4.468746058,4.545121309,4.576811159,4.629892396,4.73474038,4.84933495
Guinea,GIN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.650474804,3.612685222,3.581542067,3.556772848,3.531179148,3.508366994,3.49199828,3.477703528,3.465791678,3.456924498,3.444339966,3.431282987,3.431040907,3.441057937,3.455116308
Guinea-Bissau,GNB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.839250447,2.812521668,2.796689993,2.792349878,2.799889152,2.819520095,2.849810865,2.888968268,2.934161565,2.982981111,3.018941962,3.046761978,3.090292273,3.14256139,3.191856641
Guyana,GUY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.613373391,4.769464172,4.911773396,5.033989026,5.167992745,5.312336498,5.463900108,5.623839834,5.683555986,5.798815103,6.001128199,6.081250107,6.222455902,6.479555347,6.734918688
Haiti,HTI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.914556679,3.925348341,3.966316809,4.013426446,4.061100515,4.111166697,4.168563862,4.231095475,4.298817887,4.370381596,4.434211491,4.484255515,4.540719667,4.618154135,4.705218246
Heavily indebted poor countries (HIPC),HPC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.83339404,2.837851398,2.845854604,2.854079821,2.859846736,2.866151889,2.875571655,2.888598337,2.905697356,2.926524489,2.942506847,2.951895661,2.970038157,3.000758765,3.035662642
High income,HIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.11607476,15.29876099,15.60266035,15.92999997,16.2651952,16.57669706,16.8702043,17.18213985,17.51064321,17.84386387,18.17344548,18.5204043,18.83579043,19.20073599,19.59630359
