Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2987.545196,3538.947598,3410.655507,3704.558728,3902.494244,3520.628507,3759.449591,4009.317993,4384.186241,4415.997161,4310.890655,5270.429653,5290.947472,6221.203652,7299.434981
Kosovo,XKX,"Population, total",SP.POP.TOTL,1788743,1791949,1807126,1818119,1812788,1788274,1777568,1791019,1797086,1788891,1790151,1786079,1768096,1682668,1527324
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,39212.25222,49169.6064,52155.22255,49651.04397,44368.78137,29882.21269,27323.68906,29047.65358,32067.96237,31707.87375,25236.07555,34018.63429,39981.7691,34075.84904,32213.86223
Kuwait,KWT,"Population, total",SP.POP.TOTL,2943372,3132814,3337109,3507844,3665876,3834574,4004096,4154812,4323515,4442316,4400267,4360865,4589643,4853420,4973861
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,876.9544764,1117.401744,1168.622447,1269.663035,1264.526688,1105.651938,1103.274894,1221.390468,1283.520304,1421.999275,1229.517666,1349.997307,1739.720183,2138.222102,2419.265536
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,5467059,5546587,5652076,5777150,5905848,6040036,6175338,6306696,6444079,6590211,6726596,6851224,6975220,7099750,7224614
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,1125.916102,1361.547044,1563.565077,1812.517744,1981.039109,2121.013391,2303.22156,2432.430595,2545.107542,2589.32081,2583.777307,2526.05105,2046.404403,2066.949798,2123.979094
Lao PDR,LAO,"Population, total",SP.POP.TOTL,6334194,6426590,6518978,6611385,6703172,6801645,6908802,7018147,7128045,7237636,7346533,7453194,7559007,7664993,7769819
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,6273.657918,7595.114741,8069.361061,8639.802284,8917.946955,8325.546645,8290.74163,9131.372167,9959.66551,10112.20129,9869.5402,11755.42454,12280.10754,12422.7254,12843.33444
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2179525352,2193171336,2209359324,2225083377,2241237489,2256276122,2271028438,2286095306,2298652685,2309164437,2316461820,2320449542,2324125644,2326636900,2328890789
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,9183.095644,10333.41168,10343.77598,10490.17202,10582.04735,8758.631461,8460.655436,9308.696171,9032.038483,8830.227822,7445.296453,8597.53194,9716.032667,10838.82795,11044.67966
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,587752505,594086829,600420316,606683307,612849401,618868462,624737786,630414986,635778081,640962372,645497651,649234493,653104795,657617663,662185950
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,8637.624734,9979.980443,9823.233651,9971.165122,9905.721868,8307.333696,7975.721648,8811.135554,8468.201284,8266.474712,6892.381716,7955.361334,9093.652742,10166.92867,10344.6689
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,523147480,528822706,534503260,540118712,545661592,551075145,556440282,561957179,567711159,573311679,578091505,581884231,585648822,589889543,594158638
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,9114.952644,10277.04438,10277.50335,10420.25733,10506.58031,8616.957534,8301.805325,9163.648294,8875.743614,8654.947212,7240.296724,8382.42554,9482.776399,10593.11643,10784.31715
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,571822092,578171855,584524334,590809938,597023419,603091701,609017063,614776664,620274430,625467307,630051021,633862610,637837815,642397939,647003746
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,11188.41917,12902.57405,13329.34999,14484.47153,15185.81458,13321.97531,13838.52668,15132.49583,17252.17104,17294.97516,17564.23215,20261.88878,20227.23074,22675.57863,23367.59868
Latvia,LVA,"Population, total",SP.POP.TOTL,2097555,2059709,2034319,2012647,1993782,1977527,1959537,1942248,1927174,1913822,1900449,1884490,1879383,1877445,1862441
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,815.331867,908.8455748,929.4890144,986.6279516,1035.12745,970.9165964,963.9465482,1030.330022,1072.374861,1104.186332,1088.704909,1161.529355,1273.789792,1254.232793,1325.309354
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,855348118,875685078,896684951,918269633,940284138,962508256,985414939,1008993468,1033110314,1058013514,1083636132,1109175268,1134585604,1160824674,1187777591
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,7625.810516,7834.962571,8406.984056,8162.379294,7577.64133,7714.11,8089.012088,8608.21085,9174.536662,8905.880055,5561.19167,4045.373911,3654.358455,3477.724898,..
Lebanon,LBN,"Population, total",SP.POP.TOTL,5041288,5096020,5235742,5743436,6346990,6472469,6323060,6160128,5984119,5794594,5702398,5718122,5744489,5773493,5805962
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,1119.475578,1280.733909,1217.930712,1151.037358,1173.537793,1121.198513,992.4918407,1069.366732,1170.655697,1082.057068,918.5825774,1066.586436,1030.125796,916.2829705,971.8146205
Lesotho,LSO,"Population, total",SP.POP.TOTL,1996251,2014009,2034354,2056504,2080089,2104611,2130422,2157110,2183603,2209405,2235727,2261542,2286110,2311472,2337423
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,492.252808,568.0878655,638.3687515,710.7445709,706.7144901,692.5900824,714.6130631,699.2690957,692.2031271,658.1641808,616.787867,667.9661051,744.6171752,799.1944702,846.2773684
Liberia,LBR,"Population, total",SP.POP.TOTL,4058890,4221178,4373043,4470239,4564293,4659431,4755608,4848925,4944726,5043721,5149463,5259323,5373294,5493031,5612817
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,11600.90686,7593.839153,14975.89028,11951.71341,8926.420746,7458.489178,7525.802993,9965.832367,11196.58548,9963.194891,6650.338106,4935.827873,5986.636949,6172.812469,6318.40314
Libya,LBY,"Population, total",SP.POP.TOTL,6497839,6343203,6179328,6304628,6427252,6531819,6632126,6738770,6849055,6951033,7045399,7135175,7223805,7305659,7381023
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,141089.8128,158066.3694,148842.0351,172823.6078,178735.153,167187.1573,165375.4914,170547.0923,174988.7751,166907.8393,164671.0936,201944.8303,186821.8818,207973.6177,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,36022,36312,36657,36984,37248,37494,37716,37962,38246,38563,38901,39182,39493,39850,40197
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,11829.12261,14261.84338,14288.18535,15636.52526,16446.16472,14269.80399,14934.27028,16800.15102,19247.23154,19608.79439,20428.64782,23870.45949,25085.78406,27786.00578,29386.28784
Lithuania,LTU,"Population, total",SP.POP.TOTL,3097282,3028115,2989139,2961250,2937253,2911109,2877325,2842639,2819200,2811089,2810369,2808380,2831639,2871585,2888055
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,3390.749903,3939.152294,4130.064444,4326.214927,4468.797499,4282.046016,4269.770067,4607.317363,4846.863345,4904.422916,4698.51753,5485.924721,5702.283442,5819.840863,5974.804522
Low & middle income,LMY,"Population, total",SP.POP.TOTL,5553257507,5630227189,5709187884,5787469694,5865317415,5941372154,6017298320,6094196886,6169917356,6243849229,6314223170,6378645843,6438272260,6499219471,6563719861
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,820.5629151,868.5303574,772.4479986,767.5443854,789.2845303,736.645564,630.7698559,635.4754494,647.1633972,654.9409479,607.9647537,643.369305,723.5046389,697.1711915,746.9347888
Low income,LIC,"Population, total",SP.POP.TOTL,429515596,441658754,453652889,465087882,476470767,488308267,501149314,514890519,529522043,544980983,560643073,576076618,591481496,607774703,624608098
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1486.733238,1631.114304,1695.304455,1763.789031,1874.775474,1843.92246,1892.70524,2019.49854,2078.757389,2153.954271,2058.4346,2302.447369,2424.150547,2443.408276,2517.632612
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2550264612,2593815085,2637101332,2679816109,2723061855,2765011526,2806590212,2847931114,2888561818,2928617292,2968398856,3006243027,3043358377,3082002881,3120983658
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116926.7596,112696.6491,116860.0282,134965.8154,123719.6589,131407.6814,137516.5873
Luxembourg,LUX,"Population, total",SP.POP.TOTL,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,653103,666430,677717
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,52591.80352,67041.28231,76051.63123,87069.767,88310.81196,70070.2918,69074.0363,77704.92153,83761.81718,81967.69917,36976.25611,45376.31459,36909.95641,67476.52908,73046.88903
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,537000,549600,567900,591900,621700,642900,652500,648400,658900,672000,685400,682500,677300,678800,687000
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,450.0093916,506.1636916,493.5111629,515.3015894,505.6849225,445.3200695,453.9707145,491.8668487,500.4571855,499.8188376,450.7716152,483.4694634,503.5145335,508.7184277,544.9973027
Madagascar,MDG,"Population, total",SP.POP.TOTL,22183340,22822300,23462438,24109290,24764348,25426702,26099952,26788375,27494926,28219554,28953556,29691083,30437261,31195932,31964956
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,683.1246947,763.0610004,558.4620883,496.9473683,529.513344,539.6053632,450.5061055,495.7696834,533.2031737,580.8898161,602.5074782,617.4475208,604.2697512,602.3436198,508.3712735
Malawi,MWI,"Population, total",SP.POP.TOTL,14826463,15265022,15709577,16161816,16621538,17085587,17557739,18039715,18528081,19025752,19533888,20047258,20568728,21104482,21655286
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,8899.345055,10217.10686,10600.57442,10713.64076,11013.31073,9648.679794,9476.534098,9862.548066,10901.802,10920.19176,9957.526267,10903.11164,11748.09193,11379.08519,11867.25864
Malaysia,MYS,"Population, total",SP.POP.TOTL,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493,35126298,35557673
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,7173.596018,7424.520411,7461.297037,8236.081779,8939.074166,9644.90655,9947.807447,10509.62881,11423.28384,11740.2724,7393.888654,10176.14388,11786.00915,12530.36024,13215.53536
Maldives,MDV,"Population, total",SP.POP.TOTL,360792,373674,386818,400070,413617,428154,443308,458287,473099,487731,502118,516154,524106,525994,527799
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,827.6176601,941.5749447,878.2171753,903.1904525,940.24326,838.1198694,872.4685872,924.0575317,996.3792921,971.9493186,953.2429433,1027.273454,969.7222056,1035.862426,1086.176218
Mali,MLI,"Population, total",SP.POP.TOTL,15945198,16469049,16957033,17459615,18020267,18593022,19191289,19813011,20442030,21068405,21713836,22388630,23072640,23769127,24478595
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,21946.60702,23516.96913,22878.31313,25415.55668,27424.57654,25529.68131,26459.07721,30317.24434,33382.26775,32421.91798,31833.59638,38065.35435,36224.282,40182.43139,42347.30739
Malta,MLT,"Population, total",SP.POP.TOTL,414508,416268,420028,424810,433481,444220,454505,467106,483903,503912,515490,518150,531113,552747,574346
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3095.45769,3319.398154,3514.265155,3677.906908,3735.239778,3764.344262,4229.809889,4592.834576,4858.120791,5292.339855,5661.967873,6258.611937,6322.828555,6678.342391,7466.651865
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,52044,51907,51419,50681,49796,48800,47709,46529,45285,44007,42706,41367,40077,38827,37548
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1659.963697,1931.199755,1859.117332,1934.241031,1713.008653,1554.948979,1565.765757,1615.004013,1722.935289,1767.072711,1795.764596,1947.789184,1960.352401,2120.823184,2082.783744
Mauritania,MRT,"Population, total",SP.POP.TOTL,3390965,3502811,3619034,3734318,3848514,3965959,4086657,4210600,4337685,4467708,4600131,4734874,4875637,5022441,5169395
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,8000.376432,9197.042991,9291.236276,9764.644131,10366.35508,9507.871337,9965.725311,10841.68478,11643.4606,11403.25279,9011.042884,9068.973002,10223.78823,11182.18657,11871.73368
Mauritius,MUS,"Population, total",SP.POP.TOTL,1250400,1252404,1255882,1258927,1261208,1262879,1263747,1264887,1265577,1265985,1266014,1266334,1262523,1261041,1259509
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,9728.800782,10664.4944,10744.13352,11216.80085,11391.37735,10021.23861,9097.923977,9649.278168,10084.79376,10369.55536,8841.270751,10314.05067,11402.14104,13826.13066,14157.94458
Mexico,MEX,"Population, total",SP.POP.TOTL,113623895,115243504,116818208,118343573,119784261,121072306,122251351,123400057,124573711,125762982,126799054,127648148,128613117,129739759,130861007
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2761.243258,2890.50493,3033.169895,2933.883334,2945.41496,2911.16211,2979.601192,3279.10779,3566.586904,3572.659183,3362.027931,3508.223563,3710.124485,3941.372479,4166.004767
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,107540,107698,107890,108121,108396,108716,109075,109481,109909,110282,110916,111624,112114,112630,113160
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,4858.243167,5718.869079,6035.56581,5852.491971,5794.328103,5108.831178,5080.740677,5232.296316,5509.559138,5371.489872,4707.819861,5575.272986,6383.398393,6063.052477,6180.858784
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,624828664,639053870,653273442,667464006,680716578,694232973,707023525,718887744,730362334,742714463,756405281,767578451,782349366,797801454,813118814
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2816.193473,3232.550854,3412.573025,3148.364124,3073.799943,2802.63135,2832.830526,2827.77247,2789.826375,2674.370461,2381.425425,2719.531268,2975.955663,2797.407307,2903.59794
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,577396038,589646039,601566988,613151287,624564062,635352686,645837915,656767614,668447432,680490997,692532027,704458802,716508657,729077445,741690916
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2817.903802,3234.882599,3414.871659,3147.246792,3071.92772,2799.454418,2828.10049,2822.359691,2784.509677,2667.558953,2375.473844,2712.781894,2970.114288,2792.714575,2905.833772
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,573609877,585763053,597586990,609074579,620390664,631082594,641470827,652312809,663878345,675805691,687728758,699536053,711465045,723911670,736401764
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,3607.269978,4201.462342,4420.32331,4637.494687,4794.476095,4599.808454,4600.229368,4973.53708,5240.738757,5310.4535,5096.735904,5966.000158,6205.545998,6347.753919,6524.257358
Middle income,MIC,"Population, total",SP.POP.TOTL,5123741911,5188568435,5255534995,5322381812,5388846648,5453063887,5516149006,5579306367,5640395313,5698868246,5753580097,5802569225,5846790764,5891444768,5939111763
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2436.799351,2941.362241,3044.808432,3321.043978,3289.957586,2749.551371,2847.087948,3453.267277,4156.44982,4405.334182,4375.778893,5274.605822,5744.296184,6799.585946,7617.516131
Moldova,MDA,"Population, total",SP.POP.TOTL,2862354,2860699,2860324,2859558,2857815,2835978,2803186,2755189,2707203,2664224,2635130,2595809,2528654,2457783,2389275
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,161853.9206,179363.9842,165444.6514,184940.6638,195693.5707,170437.1012,173604.7536,170663.3752,188298.3157,193746.7856,176891.8865,223823.364,226052.0019,256580.5151,..
Monaco,MCO,"Population, total",SP.POP.TOTL,33163,33946,34711,35447,36128,36757,37276,37678,38154,38109,38050,38527,38931,38956,38631
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2625.218814,3736.042015,4328.890019,4340.143105,4126.239758,3838.92127,3619.900264,3645.967087,4107.642885,4347.546103,4001.251931,4517.61578,4993.514875,5838.631081,6691.482098
Mongolia,MNG,"Population, total",SP.POP.TOTL,2738622,2786317,2839705,2899011,2963113,3026864,3088856,3148917,3208189,3267673,3327204,3383741,3433748,3481145,3524788
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,6688.402596,7325.646892,6577.740332,7172.929085,7364.965901,6491.192806,6999.135813,7758.36922,8790.881521,8842.485287,7612.628459,9377.488797,9990.204446,12077.37471,12935.45227
Montenegro,MNE,"Population, total",SP.POP.TOTL,619428,620345,621418,622587,623744,624651,625353,625982,626438,626753,626590,625053,623591,623529,623831
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3067.985352,3301.98877,3164.177246,3379.743164,3435.406982,3146.247803,3140.855469,3296.526611,3501.697998,3508.097656,3268.030273,3785.936279,3455.39624,3771.446289,3993.387451
Morocco,MAR,"Population, total",SP.POP.TOTL,32467016,32912588,33355241,33787571,34204780,34607588,35023457,35446392,35839760,36210898,36584208,36954442,37329064,37712505,38081173
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,496.1858394,618.1764929,685.6857482,686.5056725,697.1426804,610.5637747,441.4897348,470.9385631,517.5072603,519.0925509,462.4338765,509.9078295,578.2516638,622.9856193,647.2857995
Mozambique,MOZ,"Population, total",SP.POP.TOTL,22999235,23649039,24337846,25051611,25788475,26547572,27337105,28166393,29018644,29884380,30783688,31707800,32656246,33635160,34631766
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1010.534173,1213.628987,1202.665896,1199.095616,1293.000423,1166.733055,1229.197135,1272.822418,1298.213103,1425.989542,1490.216835,1242.721344,1158.05005,1233.196662,1359.259614
Myanmar,MMR,"Population, total",SP.POP.TOTL,49024382,49419820,49837446,50262658,50681634,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787,54133798,54500091
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5418.216334,5834.791768,5942.64681,5346.621311,5378.323262,4774.106509,4395.687762,5143.960723,5308.608134,4731.921032,3878.58983,4412.835569,4349.799085,4187.605004,4413.127442
Namibia,NAM,"Population, total",SP.POP.TOTL,2109811,2146325,2194654,2252508,2312139,2374300,2439213,2506853,2577327,2650494,2728762,2810548,2889662,2963095,3030131
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,4723.917083,6480.904513,9817.368722,8974.518869,9193.097844,7703.431499,8724.307003,9613.412091,11408.69476,10776.82846,10695.69933,14989.66475,12896.4341,12754.18676,13421.83306
Nauru,NRU,"Population, total",SP.POP.TOTL,10043,10098,10267,10517,10742,10954,11150,11324,11477,11587,11643,11709,11801,11875,11947
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,585.278492,785.5186562,788.2029371,803.2695954,821.4552249,875.5436355,877.2564547,1034.283749,1179.198432,1203.142947,1154.215176,1252.750767,1385.910663,1382.330558,1447.310045
Nepal,NPL,"Population, total",SP.POP.TOTL,27341952,27464494,27534915,27589996,27672370,27823629,27955462,28011258,28079689,28414064,28966574,29475010,29715436,29694614,29651054
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,51305.73385,54701.7728,50473.9442,52602.28605,53457.22349,45793.81354,46808.52915,49513.68173,53955.077,53554.90075,53467.92774,60141.98809,59123.31856,64572.00596,68218.7261
Netherlands,NLD,"Population, total",SP.POP.TOTL,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982,17877117,17994237
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,35798.90848,38835.94019,35559.5672,36671.15668,37816.95586,30858.72371,30782.85444,32354.71028,34902.89688,33411.33588,33270.3306,35311.55436,33516.36309,..,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,261582,266543,271633,276822,281224,283168,283423,283546,283541,283606,284176,285214,287123,289870,292639
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,33761.90096,38431.77668,40053.69915,43000.46468,44618.26697,38665.3723,40113.71954,42950.38417,43257.07692,42779.22982,41850.92033,49689.49813,48760.03819,48654.90423,48747.01369
New Zealand,NZL,"Population, total",SP.POP.TOTL,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600,4900600,4979200,5090200,5111300,5117100,5245000,5338500
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1526.56707,1679.711921,1784.69836,1835.439964,1958.370476,2074.456206,2131.687048,2182.61381,2035.165494,1958.620515,1938.447048,2138.385885,2322.89054,2609.444921,2847.539663
Nicaragua,NIC,"Population, total",SP.POP.TOTL,5737450,5819051,5901287,5983845,6066492,6149417,6232666,6316231,6400080,6483657,6565267,6644741,6730654,6823613,6916140
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,474.4256923,510.7595618,528.5101045,552.1033344,565.3098973,485.6625742,502.7064754,521.80413,578.5680357,561.6913043,579.5124958,608.7224396,609.7451477,638.3360807,722.7486503
Niger,NER,"Population, total",SP.POP.TOTL,16548835,17176283,17836769,18519898,19215909,19939498,20685753,21435446,22188069,22947757,23717613,24502140,25311973,26159867,27032412
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2202.25673,2418.41317,2633.197347,2872.790834,3088.721313,2585.733607,2070.412734,1876.340271,2057.879446,2265.155209,2019.657063,2017.274865,2139.374785,1596.636961,806.9456951
Nigeria,NGA,"Population, total",SP.POP.TOTL,166642886,171379598,176200625,181049443,185896915,190671878,195443700,200254579,204938755,209485641,213996181,218529286,223150896,227882945,232679478
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,48545.79436,50251.99273,51812.88573,53240.40421,54742.83204,55534.45703,56416.78502,58555.88978,61228.19583,63306.79998,62262.64241,69412.91375,75613.45071,79326.90766,82406.47887
North America,NAC,"Population, total",SP.POP.TOTL,343447854,346242415,349116140,351870848,354755155,357583083,360527592,363217262,365666028,367908829,369670740,370404272,373018004,376954413,381464223
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,4833.365868,5416.866729,5049.826539,5626.261157,5925.385922,5262.686719,5598.486226,5955.297386,6713.989254,6718.858266,6659.596511,7620.80297,7606.237525,8624.284002,9310.0279
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1946298,1937398,1929821,1922716,1917557,1912430,1906313,1898657,1889051,1876262,1856124,1837114,1831712,1827816,1792179
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,14771.40375,13598.71661,14013.60033,14632.85189,15945.41761,17665.10075,24225.47417,31225.605,26509.36284,24496.66521,18220.83824,19455.50139,23785.75459,..,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,54091,53608,53234,52758,52178,51514,50773,49959,49077,48129,47528,46979,46078,45143,44278
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,88163.20859,101221.8135,102175.9193,103553.8401,97666.69518,74809.9658,70867.361,76131.8384,82792.84271,76430.58895,68340.0181,93072.89251,109269.5206,87497.32893,86809.72469
Norway,NOR,"Population, total",SP.POP.TOTL,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5347896,5379475,5408320,5457127,5519594,5572272
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,35109.15374,37574.56019,37293.60707,37604.10106,38158.00621,35772.53214,36235.99883,37617.8631,39539.18612,39718.01361,38704.97731,43149.60725,44046.42625,46672.51399,48454.69754
OECD members,OED,"Population, total",SP.POP.TOTL,1292701737,1299644689,1307733583,1315427979,1323459714,1331675197,1340142055,1348127258,1356470975,1364155119,1369327995,1371811773,1379097485,1388472514,1396914190
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,23570.17981,25188.00742,24642.29788,23458.02338,23160.65023,18808.30779,17110.18975,17820.06618,19901.76156,19180.18642,16784.86306,19403.46002,23223.58294,20972.48309,20248.41681
Oman,OMN,"Population, total",SP.POP.TOTL,2757446,3076763,3547106,3833913,4002439,4184895,4390877,4537396,4597877,4591241,4522497,4500424,4730226,5049269,5281538
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,10129.00112,11452.41972,11066.66112,11402.96921,11654.51637,10334.0987,10776.87092,11912.47636,12980.34254,12871.16576,11728.95245,13671.45655,14298.10282,15151.46649,15867.67335
Other small states,OSS,"Population, total",SP.POP.TOTL,11112466,11226214,11346082,11466589,11591200,11722398,11851918,11989367,12135267,12281907,12417333,12541889,12699005,12842214,12969162
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2903.690512,3341.488321,3494.912424,3586.991152,3847.92223,3721.794652,3853.81273,4096.993538,4245.783626,4170.32121,3666.089264,3649.533887,3888.62868,4153.197066,4399.411054
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2289399,2320899,2351924,2382931,2414338,2445989,2477794,2509999,2542009,2568656,2595522,2625493,2656049,2689224,2722467
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,987.3045711,1131.735138,1204.364755,1225.434012,1266.613408,1380.470208,1424.691612,1519.234595,1569.338146,1390.41691,1278.397352,1455.319224,1538.322813,1365.169274,1484.749859
Pakistan,PAK,"Population, total",SP.POP.TOTL,199239047,203746065,207667125,211073978,214264647,217290883,220138869,223273967,226928892,230800899,235001746,239477801,243700667,247504495,251269164
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,10229.08785,11000.87952,12145.36448,12768.90866,13726.02314,15690.75971,16762.57234,16034.13429,16197.72651,15841.19564,14556.58723,13257.20632,14392.20114,15899.42461,..
Palau,PLW,"Population, total",SP.POP.TOTL,18396,18078,17765,17648,17715,17770,17797,17812,17814,17798,17792,17783,17759,17727,17695
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,8331.464214,9662.295922,11064.80636,12273.3225,13213.19896,14082.65485,14832.36116,15694.62975,16151.32735,16477.90663,13290.56083,15509.80691,17332.43607,18686.4051,19102.85219
Panama,PAN,"Population, total",SP.POP.TOTL,3628535,3693505,3759256,3825329,3892101,3960035,4029086,4098707,4167860,4234700,4293261,4345405,4400773,4458759,4515577
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1866.868899,2288.375911,2635.087363,2560.77459,2723.175298,2484.59634,2316.394798,2477.76531,2566.368337,2575.772741,2429.611346,2607.578619,3102.289686,2966.068304,3076.487862
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,7633523,7859346,8081390,8302698,8523441,8743246,8961718,9178714,9394513,9609010,9815746,10012896,10203169,10389635,10576502
